datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,total,Products
3/17/2012 23:00,1,0,0,1,20.5,24.24,77,11.0014,34,151,185,,pqr
3/18/2012 0:00,1,0,0,1,18.86,22.725,88,12.998,27,80,107,,pqr
3/18/2012 1:00,1,0,0,1,18.86,22.725,82,8.9981,25,88,113,,pqr
3/18/2012 2:00,1,0,0,2,18.86,22.725,82,7.0015,15,41,56,,pqr
3/18/2012 3:00,1,0,0,2,18.04,21.97,88,8.9981,3,15,18,,pqr
3/18/2012 4:00,1,0,0,2,17.22,21.21,94,11.0014,6,8,14,,pqr
3/18/2012 5:00,1,0,0,2,16.4,20.455,94,7.0015,0,6,6,,pqr
3/18/2012 6:00,1,0,0,2,16.4,20.455,94,7.0015,2,9,11,,pqr
3/18/2012 7:00,1,0,0,3,17.22,21.21,88,11.0014,17,25,42,,pqr
3/18/2012 8:00,1,0,0,2,17.22,21.21,88,7.0015,25,71,96,,pqr
3/18/2012 9:00,1,0,0,2,17.22,21.21,88,6.0032,65,113,178,,pqr
3/18/2012 10:00,1,0,0,2,17.22,21.21,88,7.0015,139,212,351,,pqr
3/18/2012 11:00,1,0,0,2,18.04,21.97,82,11.0014,129,239,368,,pqr
3/18/2012 12:00,1,0,0,2,18.04,21.97,88,8.9981,222,281,503,,pqr
3/18/2012 13:00,1,0,0,2,18.86,22.725,82,11.0014,198,346,544,,pqr
3/18/2012 14:00,1,0,0,2,20.5,24.24,77,6.0032,218,303,521,,pqr
3/18/2012 15:00,1,0,0,1,22.14,25.76,68,6.0032,240,314,554,,pqr
3/18/2012 16:00,1,0,0,1,22.14,25.76,73,6.0032,229,312,541,,pqr
3/18/2012 17:00,1,0,0,1,22.96,26.515,64,6.0032,233,308,541,,pqr
3/18/2012 18:00,1,0,0,1,22.96,26.515,64,11.0014,165,294,459,,pqr
3/18/2012 19:00,1,0,0,1,22.96,26.515,64,11.0014,118,234,352,,pqr
3/18/2012 20:00,1,0,0,1,21.32,25,77,8.9981,59,139,198,,pqr
3/18/2012 21:00,1,0,0,1,21.32,25,72,6.0032,44,129,173,,pqr
3/18/2012 22:00,1,0,0,1,20.5,24.24,77,7.0015,21,79,100,,pqr
3/18/2012 23:00,1,0,0,1,19.68,23.485,82,11.0014,7,39,46,,pqr
3/19/2012 0:00,1,0,1,1,19.68,23.485,82,7.0015,4,19,23,,pqr
3/19/2012 1:00,1,0,1,1,18.86,22.725,88,7.0015,0,15,15,,pqr
3/19/2012 2:00,1,0,1,1,18.86,22.725,88,11.0014,1,7,8,,pqr
3/19/2012 3:00,1,0,1,1,18.86,22.725,88,6.0032,0,2,2,,pqr
3/19/2012 4:00,1,0,1,1,18.04,21.97,94,0,0,3,3,,pqr
3/19/2012 5:00,1,0,1,1,18.04,21.97,94,0,0,31,31,,pqr
3/19/2012 6:00,1,0,1,1,18.86,22.725,88,8.9981,2,118,120,,pqr
3/19/2012 7:00,1,0,1,1,18.86,22.725,88,12.998,25,329,354,,pqr
3/19/2012 8:00,1,0,1,1,18.86,22.725,88,7.0015,16,563,579,,pqr
3/19/2012 9:00,1,0,1,1,20.5,24.24,72,11.0014,55,276,331,,pqr
3/19/2012 10:00,1,0,1,1,21.32,25,72,8.9981,56,128,184,,pqr
3/19/2012 11:00,1,0,1,1,22.96,26.515,68,11.0014,56,145,201,,pqr
3/19/2012 12:00,1,0,1,1,24.6,30.305,64,16.9979,71,211,282,,pqr
3/19/2012 13:00,1,0,1,1,25.42,30.305,61,16.9979,69,194,263,,pqr
3/19/2012 14:00,1,0,1,2,26.24,31.06,57,12.998,60,200,260,,pqr
3/19/2012 15:00,1,0,1,1,26.24,31.06,57,15.0013,97,189,286,,pqr
3/19/2012 16:00,1,0,1,1,27.06,31.06,50,15.0013,65,320,385,,pqr
3/19/2012 17:00,1,0,1,1,26.24,31.06,53,15.0013,106,615,721,,pqr
3/19/2012 18:00,1,0,1,1,26.24,31.06,57,16.9979,120,681,801,,pqr
3/19/2012 19:00,1,0,1,1,25.42,30.305,61,15.0013,86,463,549,,pqr
3/19/2012 20:00,1,0,1,1,24.6,30.305,64,15.0013,34,296,330,,pqr
3/19/2012 21:00,1,0,1,1,24.6,30.305,64,11.0014,33,190,223,,pqr
3/19/2012 22:00,1,0,1,2,22.96,26.515,73,11.0014,17,131,148,,pqr
3/19/2012 23:00,1,0,1,2,22.96,26.515,78,8.9981,9,45,54,,pqr
4/1/2012 0:00,2,0,0,2,14.76,16.665,76,16.9979,8,59,67,,pqr
4/1/2012 1:00,2,0,0,2,14.76,17.425,76,11.0014,13,49,62,,pqr
4/1/2012 2:00,2,0,0,2,14.76,17.425,76,11.0014,20,61,81,,pqr
4/1/2012 3:00,2,0,0,2,13.94,16.665,81,8.9981,4,21,25,,pqr
4/1/2012 4:00,2,0,0,2,13.94,17.425,81,6.0032,3,9,12,,pqr
4/1/2012 5:00,2,0,0,2,13.94,17.425,81,6.0032,8,10,18,,pqr
4/1/2012 6:00,2,0,0,2,14.76,17.425,76,8.9981,9,88,97,,pqr
4/1/2012 7:00,2,0,0,2,14.76,17.425,71,8.9981,29,55,84,,pqr
4/1/2012 8:00,2,0,0,2,14.76,18.18,76,6.0032,37,88,125,,pqr
4/1/2012 9:00,2,0,0,2,14.76,17.425,81,8.9981,102,173,275,,pqr
4/1/2012 10:00,2,0,0,2,16.4,20.455,71,7.0015,132,228,360,,pqr
4/1/2012 11:00,2,0,0,2,16.4,20.455,71,12.998,180,271,451,,pqr
4/1/2012 12:00,2,0,0,2,17.22,21.21,67,15.0013,187,258,445,,pqr
4/1/2012 13:00,2,0,0,2,18.04,21.97,62,12.998,190,274,464,,pqr
4/1/2012 14:00,2,0,0,2,19.68,23.485,55,15.0013,283,278,561,,pqr
4/1/2012 15:00,2,0,0,1,20.5,24.24,55,16.9979,295,278,573,,pqr
4/1/2012 16:00,2,0,0,1,21.32,25,52,16.9979,236,275,511,,pqr
4/1/2012 17:00,2,0,0,1,21.32,25,55,19.0012,232,323,555,,pqr
4/1/2012 18:00,2,0,0,1,21.32,25,52,19.9995,153,279,432,,pqr
4/1/2012 19:00,2,0,0,1,21.32,25,55,15.0013,110,236,346,,pqr
4/1/2012 20:00,2,0,0,2,20.5,24.24,59,15.0013,66,166,232,,pqr
4/1/2012 21:00,2,0,0,2,20.5,24.24,59,11.0014,33,101,134,,pqr
4/1/2012 22:00,2,0,0,3,20.5,24.24,63,7.0015,7,61,68,,pqr
4/1/2012 23:00,2,0,0,3,18.86,22.725,72,0,10,53,63,,pqr
4/2/2012 0:00,2,0,1,3,18.04,21.97,82,7.0015,6,11,17,,pqr
4/2/2012 1:00,2,0,1,3,17.22,21.21,88,6.0032,0,5,5,,pqr
4/2/2012 2:00,2,0,1,3,18.04,21.97,94,8.9981,2,3,5,,pqr
4/2/2012 4:00,2,0,1,1,16.4,20.455,76,32.9975,2,2,4,,pqr
4/2/2012 5:00,2,0,1,1,16.4,20.455,76,32.9975,2,22,24,,pqr
4/2/2012 6:00,2,0,1,1,14.76,15.91,71,31.0009,6,104,110,,pqr
4/2/2012 7:00,2,0,1,1,13.94,15.15,66,26.0027,12,294,306,,pqr
4/2/2012 8:00,2,0,1,1,14.76,16.665,57,22.0028,36,553,589,,pqr
4/2/2012 9:00,2,0,1,1,15.58,19.695,54,23.9994,52,265,317,,pqr
4/2/2012 10:00,2,0,1,1,16.4,20.455,50,35.0008,85,119,204,,pqr
4/2/2012 11:00,2,0,1,1,17.22,21.21,47,30.0026,81,128,209,,pqr
4/2/2012 12:00,2,0,1,1,18.04,21.97,44,30.0026,100,181,281,,pqr
4/2/2012 13:00,2,0,1,1,18.86,22.725,36,19.9995,97,184,281,,pqr
4/2/2012 14:00,2,0,1,1,18.86,22.725,31,27.9993,127,141,268,,pqr
4/2/2012 15:00,2,0,1,1,19.68,23.485,33,27.9993,132,192,324,,pqr
4/2/2012 16:00,2,0,1,1,20.5,24.24,34,22.0028,104,291,395,,pqr
4/2/2012 17:00,2,0,1,1,20.5,24.24,29,19.0012,128,601,729,,pqr
4/2/2012 18:00,2,0,1,1,20.5,24.24,27,16.9979,75,543,618,,pqr
4/2/2012 19:00,2,0,1,1,20.5,24.24,27,16.9979,66,428,494,,pqr
4/2/2012 20:00,2,0,1,1,18.86,22.725,31,11.0014,48,281,329,,pqr
4/2/2012 21:00,2,0,1,1,18.86,22.725,28,8.9981,24,214,238,,pqr
4/2/2012 22:00,2,0,1,1,17.22,21.21,44,12.998,17,106,123,,pqr
4/2/2012 23:00,2,0,1,1,18.04,21.97,35,11.0014,6,60,66,,pqr
4/3/2012 0:00,2,0,1,1,16.4,20.455,43,8.9981,1,32,33,,pqr
4/3/2012 1:00,2,0,1,1,15.58,19.695,46,15.0013,0,11,11,,pqr
4/3/2012 2:00,2,0,1,1,14.76,17.425,53,11.0014,0,5,5,,pqr
4/3/2012 3:00,2,0,1,1,15.58,19.695,46,0,0,3,3,,pqr
4/3/2012 4:00,2,0,1,1,13.12,16.665,66,6.0032,0,1,1,,pqr
4/3/2012 5:00,2,0,1,1,13.12,16.665,66,6.0032,2,25,27,,pqr
4/3/2012 6:00,2,0,1,1,12.3,15.91,61,6.0032,2,98,100,,pqr
4/3/2012 7:00,2,0,1,1,13.12,16.665,66,6.0032,14,327,341,,pqr
4/3/2012 8:00,2,0,1,1,13.94,18.18,57,0,27,577,604,,pqr
4/3/2012 9:00,2,0,1,1,17.22,21.21,38,6.0032,54,354,408,,pqr
4/3/2012 10:00,2,0,1,1,18.04,21.97,33,0,77,142,219,,pqr
4/3/2012 11:00,2,0,1,1,19.68,23.485,23,0,91,167,258,,pqr
4/3/2012 12:00,2,0,1,1,21.32,25,25,0,101,230,331,,pqr
4/3/2012 13:00,2,0,1,1,22.96,26.515,19,16.9979,120,225,345,,pqr
4/3/2012 14:00,2,0,1,1,22.96,26.515,21,15.0013,120,191,311,,pqr
4/3/2012 15:00,2,0,1,1,24.6,29.545,20,12.998,109,207,316,,pqr
4/3/2012 16:00,2,0,1,1,25.42,30.305,21,11.0014,145,340,485,,pqr
4/3/2012 17:00,2,0,1,1,25.42,30.305,17,12.998,123,634,757,,pqr
4/3/2012 18:00,2,0,1,1,24.6,30.305,26,11.0014,139,661,800,,pqr
4/3/2012 19:00,2,0,1,1,22.96,26.515,26,7.0015,98,460,558,,pqr
4/3/2012 20:00,2,0,1,1,22.96,26.515,24,8.9981,54,325,379,,pqr
4/3/2012 21:00,2,0,1,1,22.14,25.76,45,0,33,210,243,,pqr
4/3/2012 22:00,2,0,1,1,20.5,24.24,51,0,25,133,158,,pqr
4/3/2012 23:00,2,0,1,1,20.5,24.24,59,0,13,66,79,,pqr
4/4/2012 0:00,2,0,1,1,19.68,23.485,48,0,18,23,41,,pqr
4/4/2012 1:00,2,0,1,1,18.86,22.725,59,0,0,11,11,,pqr
4/4/2012 2:00,2,0,1,1,18.86,22.725,51,0,0,5,5,,pqr
4/4/2012 3:00,2,0,1,1,18.04,21.97,58,6.0032,0,3,3,,pqr
4/4/2012 4:00,2,0,1,1,17.22,21.21,67,6.0032,0,1,1,,pqr
4/4/2012 5:00,2,0,1,1,17.22,21.21,67,6.0032,0,27,27,,pqr
4/4/2012 6:00,2,0,1,2,17.22,21.21,58,0,6,120,126,,pqr
4/4/2012 7:00,2,0,1,2,18.04,21.97,62,0,12,354,366,,pqr
4/4/2012 8:00,2,0,1,2,18.04,21.97,72,7.0015,31,653,684,,pqr
4/4/2012 9:00,2,0,1,2,19.68,23.485,55,8.9981,47,316,363,,pqr
4/4/2012 10:00,2,0,1,2,22.14,25.76,45,8.9981,68,99,167,,pqr
4/4/2012 11:00,2,0,1,2,24.6,31.06,43,23.9994,61,152,213,,pqr
4/4/2012 12:00,2,0,1,2,24.6,31.06,46,27.9993,73,210,283,,pqr
4/4/2012 13:00,2,0,1,2,24.6,31.06,46,16.9979,70,181,251,,pqr
4/4/2012 14:00,2,0,1,2,25.42,31.06,46,12.998,82,176,258,,pqr
4/4/2012 15:00,2,0,1,2,26.24,31.06,44,19.0012,86,182,268,,pqr
4/4/2012 16:00,2,0,1,2,26.24,31.06,44,19.0012,86,304,390,,pqr
4/4/2012 17:00,2,0,1,1,27.06,31.06,41,19.9995,99,645,744,,pqr
4/4/2012 18:00,2,0,1,1,27.06,31.06,41,16.9979,113,646,759,,pqr
4/4/2012 19:00,2,0,1,1,27.06,31.06,39,15.0013,75,419,494,,pqr
4/4/2012 20:00,2,0,1,1,26.24,31.06,27,15.0013,39,333,372,,pqr
4/4/2012 21:00,2,0,1,1,24.6,30.305,23,22.0028,43,255,298,,pqr
4/4/2012 22:00,2,0,1,1,22.96,26.515,22,11.0014,30,151,181,,pqr
4/4/2012 23:00,2,0,1,1,21.32,25,23,27.9993,19,112,131,,pqr
4/5/2012 0:00,2,0,1,1,21.32,25,23,27.9993,12,33,45,,pqr
4/5/2012 1:00,2,0,1,1,19.68,23.485,27,22.0028,4,9,13,,pqr
4/5/2012 2:00,2,0,1,1,18.86,22.725,33,30.0026,7,11,18,,pqr
4/5/2012 3:00,2,0,1,1,17.22,21.21,41,19.9995,0,5,5,,pqr
4/5/2012 4:00,2,0,1,1,15.58,19.695,43,19.0012,0,1,1,,pqr
4/5/2012 5:00,2,0,1,1,15.58,19.695,43,19.0012,1,28,29,,pqr
4/5/2012 6:00,2,0,1,1,14.76,16.665,46,22.0028,8,118,126,,pqr
4/5/2012 7:00,2,0,1,1,13.94,16.665,49,12.998,15,339,354,,pqr
4/5/2012 8:00,2,0,1,1,14.76,17.425,46,15.0013,28,610,638,,pqr
4/5/2012 9:00,2,0,1,1,16.4,20.455,37,16.9979,61,290,351,,pqr
4/5/2012 10:00,2,0,1,1,17.22,21.21,35,19.0012,88,158,246,,pqr
4/5/2012 11:00,2,0,1,2,17.22,21.21,38,15.0013,109,159,268,,pqr
4/5/2012 12:00,2,0,1,1,18.04,21.97,33,0,66,210,276,,pqr
4/5/2012 13:00,2,0,1,1,18.86,22.725,31,0,89,202,291,,pqr
4/5/2012 14:00,2,0,1,1,18.86,22.725,33,11.0014,143,144,287,,pqr
4/5/2012 15:00,2,0,1,1,20.5,24.24,31,7.0015,98,171,269,,pqr
4/5/2012 16:00,2,0,1,1,20.5,24.24,31,12.998,84,318,402,,pqr
4/5/2012 17:00,2,0,1,1,20.5,24.24,31,11.0014,145,677,822,,pqr
4/5/2012 18:00,2,0,1,1,20.5,24.24,31,7.0015,80,618,698,,pqr
4/5/2012 19:00,2,0,1,1,19.68,23.485,31,16.9979,64,423,487,,pqr
4/5/2012 20:00,2,0,1,1,18.04,21.97,41,12.998,33,279,312,,pqr
4/5/2012 21:00,2,0,1,1,17.22,21.21,47,12.998,25,209,234,,pqr
4/5/2012 22:00,2,0,1,1,16.4,20.455,47,12.998,20,129,149,,pqr
4/5/2012 23:00,2,0,1,1,16.4,20.455,50,8.9981,12,124,136,,pqr
4/6/2012 0:00,2,0,1,1,16.4,20.455,43,0,12,49,61,,pqr
4/6/2012 1:00,2,0,1,1,14.76,17.425,62,8.9981,10,28,38,,pqr
4/6/2012 2:00,2,0,1,1,14.76,16.665,50,26.0027,6,5,11,,pqr
4/6/2012 3:00,2,0,1,1,13.94,15.15,53,22.0028,3,5,8,,pqr
4/6/2012 4:00,2,0,1,1,13.94,15.91,49,16.9979,2,3,5,,pqr
4/6/2012 5:00,2,0,1,1,13.12,15.15,53,22.0028,0,23,23,,pqr
4/6/2012 6:00,2,0,1,1,12.3,13.635,49,26.0027,0,80,80,,pqr
4/6/2012 7:00,2,0,1,1,12.3,14.395,49,19.0012,15,231,246,,pqr
4/6/2012 8:00,2,0,1,1,12.3,13.635,49,22.0028,19,489,508,,pqr
4/6/2012 9:00,2,0,1,1,13.94,15.15,42,22.0028,58,318,376,,pqr
4/6/2012 10:00,2,0,1,1,14.76,16.665,40,22.0028,81,157,238,,pqr
4/6/2012 11:00,2,0,1,1,16.4,20.455,37,19.9995,112,179,291,,pqr
4/6/2012 12:00,2,0,1,1,17.22,21.21,35,19.9995,113,224,337,,pqr
4/6/2012 13:00,2,0,1,1,18.04,21.97,33,22.0028,173,238,411,,pqr
4/6/2012 14:00,2,0,1,1,19.68,23.485,29,26.0027,240,250,490,,pqr
4/6/2012 15:00,2,0,1,1,20.5,24.24,27,19.0012,218,319,537,,pqr
4/6/2012 16:00,2,0,1,1,20.5,24.24,22,27.9993,184,352,536,,pqr
4/6/2012 17:00,2,0,1,1,21.32,25,23,27.9993,172,483,655,,pqr
4/6/2012 18:00,2,0,1,1,20.5,24.24,22,31.0009,104,380,484,,pqr
4/6/2012 19:00,2,0,1,1,19.68,23.485,23,19.9995,115,297,412,,pqr
4/6/2012 20:00,2,0,1,1,18.86,22.725,24,19.0012,61,191,252,,pqr
4/6/2012 21:00,2,0,1,1,18.04,21.97,26,8.9981,54,136,190,,pqr
4/6/2012 22:00,2,0,1,1,16.4,20.455,35,15.0013,34,124,158,,pqr
4/6/2012 23:00,2,0,1,1,17.22,21.21,30,19.0012,21,92,113,,pqr
4/7/2012 0:00,2,0,0,1,17.22,21.21,26,19.9995,9,85,94,,pqr
4/7/2012 1:00,2,0,0,1,16.4,20.455,28,16.9979,9,60,69,,pqr
4/7/2012 2:00,2,0,0,1,14.76,16.665,29,23.9994,11,25,36,,pqr
4/7/2012 3:00,2,0,0,1,14.76,16.665,32,16.9979,7,21,28,,pqr
4/7/2012 4:00,2,0,0,1,13.12,15.91,36,11.0014,3,4,7,,pqr
4/7/2012 5:00,2,0,0,1,13.12,15.91,33,11.0014,0,2,2,,pqr
4/7/2012 6:00,2,0,0,1,13.12,15.91,36,12.998,1,18,19,,pqr
4/7/2012 7:00,2,0,0,1,13.12,15.15,33,19.0012,14,40,54,,pqr
4/7/2012 8:00,2,0,0,1,13.94,15.91,34,16.9979,29,94,123,,pqr
4/7/2012 9:00,2,0,0,1,16.4,20.455,30,16.9979,103,173,276,,pqr
4/7/2012 10:00,2,0,0,1,17.22,21.21,28,16.9979,187,176,363,,pqr
4/7/2012 11:00,2,0,0,1,18.04,21.97,24,19.9995,251,244,495,,pqr
4/7/2012 12:00,2,0,0,1,18.86,22.725,23,26.0027,320,270,590,,pqr
4/7/2012 13:00,2,0,0,1,20.5,24.24,22,12.998,355,288,643,,pqr
4/7/2012 14:00,2,0,0,1,20.5,24.24,22,19.9995,326,252,578,,pqr
4/7/2012 15:00,2,0,0,1,21.32,25,19,27.9993,321,305,626,,pqr
4/7/2012 16:00,2,0,0,1,22.14,25.76,19,26.0027,354,261,615,,pqr
4/7/2012 17:00,2,0,0,1,22.14,25.76,19,27.9993,299,268,567,,pqr
4/7/2012 18:00,2,0,0,1,22.14,25.76,18,19.9995,227,290,517,,pqr
4/7/2012 19:00,2,0,0,1,22.14,25.76,16,22.0028,170,243,413,,pqr
4/7/2012 20:00,2,0,0,1,20.5,24.24,20,15.0013,73,135,208,,pqr
4/7/2012 21:00,2,0,0,1,20.5,24.24,20,12.998,75,159,234,,pqr
4/7/2012 22:00,2,0,0,1,19.68,23.485,20,12.998,76,106,182,,pqr
4/7/2012 23:00,2,0,0,1,18.86,22.725,23,15.0013,32,86,118,,pqr
4/8/2012 0:00,2,0,0,1,18.04,21.97,24,15.0013,21,64,85,,pqr
4/8/2012 1:00,2,0,0,1,18.04,21.97,24,15.0013,14,50,64,,pqr
4/8/2012 2:00,2,0,0,1,18.04,21.97,24,15.0013,7,25,32,,pqr
4/8/2012 3:00,2,0,0,1,17.22,21.21,26,8.9981,8,18,26,,pqr
4/8/2012 4:00,2,0,0,1,16.4,20.455,40,0,0,7,7,,pqr
4/8/2012 5:00,2,0,0,1,15.58,19.695,46,0,4,8,12,,pqr
4/8/2012 6:00,2,0,0,1,14.76,18.94,37,0,7,21,28,,pqr
4/8/2012 7:00,2,0,0,1,15.58,19.695,27,11.0014,12,25,37,,pqr
4/8/2012 8:00,2,0,0,1,16.4,20.455,30,12.998,19,65,84,,pqr
4/8/2012 9:00,2,0,0,1,18.04,21.97,26,15.0013,71,108,179,,pqr
4/8/2012 10:00,2,0,0,1,20.5,24.24,25,15.0013,113,186,299,,pqr
4/8/2012 11:00,2,0,0,1,20.5,24.24,25,19.0012,195,209,404,,pqr
4/8/2012 12:00,2,0,0,1,22.14,25.76,24,16.9979,198,259,457,,pqr
4/8/2012 13:00,2,0,0,1,23.78,27.275,23,11.0014,229,254,483,,pqr
4/8/2012 14:00,2,0,0,1,24.6,29.545,18,30.0026,254,249,503,,pqr
4/8/2012 15:00,2,0,0,1,25.42,30.305,17,23.9994,260,226,486,,pqr
4/8/2012 16:00,2,0,0,1,26.24,30.305,19,22.0028,232,244,476,,pqr
4/8/2012 17:00,2,0,0,1,25.42,30.305,22,19.9995,185,226,411,,pqr
4/8/2012 18:00,2,0,0,1,25.42,30.305,25,22.0028,151,159,310,,pqr
4/8/2012 19:00,2,0,0,1,24.6,30.305,23,26.0027,89,187,276,,pqr
4/8/2012 20:00,2,0,0,1,22.96,26.515,28,27.9993,65,146,211,,pqr
4/8/2012 21:00,2,0,0,1,21.32,25,34,15.0013,53,77,130,,pqr
4/8/2012 22:00,2,0,0,1,20.5,24.24,36,15.0013,33,85,118,,pqr
4/8/2012 23:00,2,0,0,1,20.5,24.24,39,16.9979,10,41,51,,pqr
4/9/2012 0:00,2,0,1,1,19.68,23.485,39,19.0012,8,29,37,,pqr
4/9/2012 1:00,2,0,1,1,18.86,22.725,41,8.9981,4,12,16,,pqr
4/9/2012 2:00,2,0,1,1,18.86,22.725,31,12.998,2,4,6,,pqr
4/9/2012 3:00,2,0,1,1,18.04,21.97,30,11.0014,0,3,3,,pqr
4/9/2012 4:00,2,0,1,1,18.04,21.97,24,12.998,2,3,5,,pqr
4/9/2012 5:00,2,0,1,1,18.04,21.97,24,12.998,2,30,32,,pqr
4/9/2012 6:00,2,0,1,1,17.22,21.21,26,15.0013,3,108,111,,pqr
4/9/2012 7:00,2,0,1,1,17.22,21.21,28,12.998,11,320,331,,pqr
4/9/2012 8:00,2,0,1,1,18.04,21.97,30,12.998,22,595,617,,pqr
4/9/2012 9:00,2,0,1,1,18.86,22.725,31,23.9994,50,236,286,,pqr
4/9/2012 10:00,2,0,1,1,20.5,24.24,27,32.9975,65,113,178,,pqr
4/9/2012 11:00,2,0,1,1,21.32,25,27,27.9993,96,127,223,,pqr
4/9/2012 12:00,2,0,1,1,22.14,25.76,28,47.9988,94,186,280,,pqr
4/9/2012 13:00,2,0,1,1,22.14,25.76,28,39.0007,108,173,281,,pqr
4/9/2012 14:00,2,0,1,1,22.96,26.515,28,36.9974,66,152,218,,pqr
4/9/2012 15:00,2,0,1,1,23.78,27.275,28,36.9974,82,173,255,,pqr
4/9/2012 16:00,2,0,1,1,22.96,26.515,30,27.9993,81,310,391,,pqr
4/9/2012 17:00,2,0,1,1,22.14,25.76,32,27.9993,67,565,632,,pqr
4/9/2012 18:00,2,0,1,1,22.14,25.76,34,19.9995,60,586,646,,pqr
4/9/2012 19:00,2,0,1,1,21.32,25,34,23.9994,35,386,421,,pqr
4/9/2012 20:00,2,0,1,1,20.5,24.24,36,30.0026,21,255,276,,pqr
4/9/2012 21:00,2,0,1,3,19.68,23.485,41,27.9993,14,151,165,,pqr
4/9/2012 22:00,2,0,1,2,18.86,22.725,41,32.9975,6,102,108,,pqr
4/9/2012 23:00,2,0,1,1,18.04,21.97,44,19.9995,6,61,67,,pqr
4/10/2012 0:00,2,0,1,2,18.04,21.97,47,19.0012,3,23,26,,pqr
4/10/2012 1:00,2,0,1,1,17.22,21.21,50,15.0013,0,9,9,,pqr
4/10/2012 2:00,2,0,1,1,14.76,17.425,71,8.9981,0,2,2,,pqr
4/10/2012 3:00,2,0,1,1,14.76,17.425,71,8.9981,0,2,2,,pqr
4/10/2012 4:00,2,0,1,1,13.94,16.665,71,8.9981,0,2,2,,pqr
4/10/2012 5:00,2,0,1,1,13.94,16.665,71,8.9981,0,24,24,,pqr
4/10/2012 6:00,2,0,1,1,13.94,17.425,71,7.0015,3,100,103,,pqr
4/10/2012 7:00,2,0,1,1,13.94,17.425,71,7.0015,16,368,384,,pqr
4/10/2012 8:00,2,0,1,1,15.58,19.695,62,8.9981,22,670,692,,pqr
4/10/2012 9:00,2,0,1,1,17.22,21.21,67,12.998,16,303,319,,pqr
4/10/2012 10:00,2,0,1,1,18.86,22.725,47,11.0014,49,132,181,,pqr
4/10/2012 11:00,2,0,1,1,20.5,24.24,36,0,78,161,239,,pqr
4/10/2012 12:00,2,0,1,1,22.14,25.76,22,19.0012,75,184,259,,pqr
4/10/2012 13:00,2,0,1,1,21.32,25,23,11.0014,81,202,283,,pqr
4/10/2012 14:00,2,0,1,1,22.14,25.76,24,12.998,75,149,224,,pqr
4/10/2012 15:00,2,0,1,1,22.96,26.515,21,19.9995,46,157,203,,pqr
4/10/2012 16:00,2,0,1,1,23.78,27.275,21,16.9979,66,296,362,,pqr
4/10/2012 17:00,2,0,1,1,22.96,26.515,21,35.0008,88,656,744,,pqr
4/10/2012 18:00,2,0,1,1,22.14,25.76,22,27.9993,78,626,704,,pqr
4/10/2012 19:00,2,0,1,1,21.32,25,20,23.9994,51,428,479,,pqr
4/10/2012 20:00,2,0,1,1,18.86,22.725,28,26.0027,34,248,282,,pqr
4/10/2012 21:00,2,0,1,1,18.04,21.97,30,30.0026,15,191,206,,pqr
4/10/2012 22:00,2,0,1,1,16.4,20.455,37,32.9975,9,118,127,,pqr
4/10/2012 23:00,2,0,1,1,14.76,16.665,40,27.9993,14,48,62,,pqr
4/11/2012 0:00,2,0,1,1,13.94,15.15,36,27.9993,8,22,30,,pqr
4/11/2012 1:00,2,0,1,1,13.94,15.91,39,19.0012,3,9,12,,pqr
4/11/2012 2:00,2,0,1,1,13.12,15.15,45,19.0012,0,2,2,,pqr
4/11/2012 3:00,2,0,1,1,12.3,14.395,49,15.0013,0,2,2,,pqr
4/11/2012 5:00,2,0,1,1,11.48,13.635,56,12.998,1,26,27,,pqr
4/11/2012 6:00,2,0,1,1,11.48,14.395,56,7.0015,3,103,106,,pqr
4/11/2012 7:00,2,0,1,1,11.48,14.395,52,8.9981,18,303,321,,pqr
4/11/2012 8:00,2,0,1,1,12.3,14.395,49,15.0013,14,581,595,,pqr
4/11/2012 9:00,2,0,1,2,13.12,15.15,49,19.9995,20,282,302,,pqr
4/11/2012 10:00,2,0,1,2,13.94,15.15,49,22.0028,26,127,153,,pqr
4/11/2012 11:00,2,0,1,2,15.58,19.695,43,22.0028,38,142,180,,pqr
4/11/2012 12:00,2,0,1,2,14.76,16.665,46,26.0027,35,147,182,,pqr
4/11/2012 13:00,2,0,1,2,16.4,20.455,40,23.9994,16,147,163,,pqr
4/11/2012 14:00,2,0,1,1,14.76,17.425,57,12.998,34,101,135,,pqr
4/11/2012 15:00,2,0,1,3,15.58,19.695,46,15.0013,50,152,202,,pqr
4/11/2012 16:00,2,0,1,1,18.04,21.97,33,19.9995,51,256,307,,pqr
4/11/2012 17:00,2,0,1,1,17.22,21.21,35,26.0027,52,527,579,,pqr
4/11/2012 18:00,2,0,1,3,16.4,20.455,43,27.9993,39,546,585,,pqr
4/11/2012 19:00,2,0,1,1,16.4,20.455,40,23.9994,28,356,384,,pqr
4/11/2012 20:00,2,0,1,1,14.76,16.665,46,22.0028,22,213,235,,pqr
4/11/2012 21:00,2,0,1,1,13.94,15.15,57,26.0027,11,154,165,,pqr
4/11/2012 22:00,2,0,1,1,13.94,15.15,57,22.0028,4,130,134,,pqr
4/11/2012 23:00,2,0,1,1,13.94,15.15,57,19.9995,9,52,61,,pqr
4/12/2012 0:00,2,0,1,1,13.12,15.15,66,19.0012,1,22,23,,pqr
4/12/2012 1:00,2,0,1,1,13.12,15.15,66,15.0013,2,7,9,,pqr
